idMarca,version,marca
2021,"POLO STARLINE STD 1.6L 4CIL","VOLKSWAGEN"
2021,"POLO STARLINE TIP 1.6L 4CIL","VOLKSWAGEN"
2021,"PRIUS BASE HIBRIDO CVT 1.8L 4CIL","TOYOTA"
2021,"PRIUS C HIBRIDO AUT 1.5L 4CIL","TOYOTA"
2021,"PRIUS PREMIUM AUT HIBRIDO 1.8L 4CIL","TOYOTA"
2021,"Q2 DYNAMIC 35 TFSI S TRONIC 4CIL","AUDI"
2021,"Q2 SELECT 35 TFSI S TRONIC 4CIL","AUDI"
2021,"Q2 SPORT 35 TFSI 1.4L 4CIL","AUDI"
2021,"Q3 35 TFSI S LINE 4CIL","AUDI"
2021,"Q3 35 TFSI S TRONIC 2.0L 4CIL","AUDI"
2021,"Q3 35 TFSI SELECT 4CIL","AUDI"
2021,"Q3 40 SELECT TFSI S TRONIC 2.0L 4CIL","AUDI"
2021,"Q3 DYNAMIC 35 TFSI S TRONIC 4CIL","AUDI"
2021,"Q3 RS SPORTBACK TFSI AUT 2.5L ","AUDI"
2021,"Q3 SB S LINE S TRONIC 4CIL","AUDI"
2021,"Q3 SPORTBACK S LINE AUT 2.0L 4CIL","AUDI"
2021,"Q5 DYNAMIC QUATTRO 45 TFSI 2.0L 4CIL 5PTAS","AUDI"
2021,"Q5 ELITE  TFSI S TRONIC 2.0L 4CIL ","AUDI"
2021,"Q5 S LINE 45 TFSI S TRONIC 2.0L 4CIL","AUDI"
2021,"Q5 SELECT S TRONIC 4CIL","AUDI"
2021,"Q50 3.5L AUT HEV","INFINITI"
2021,"Q50 SPORT PLUS 6CIL 3.0L AUT","INFINITI"
2021,"Q7 ELITE TIPTRONIC QUATTRO 3.0L 6CIL","AUDI"
2021,"Q7 S LINE TFSI AUT 3.0L 6CIL HYBRID","AUDI"
2021,"Q7 SELECT TFSI TRIPTONIC 3.0L 6CIL","AUDI"
2021,"Q8 5S ELITE TSFI TIPTRONIC 3.0L 6CIL HYBRID","AUDI"
2021,"Q8 RS AUT 4L 8CIL","AUDI"
2021,"Q8 S LINE TFSI TRIPTONIC 3.0L 6CIL HYBRID","AUDI"
2021,"QX50 ESSENTIAL 4CIL 2.0L AUT","INFINITI"
2021,"QX50 SENSORY AUT 2.0T 4CIL","INFINITI"
2021,"QX60 HYBRID AUT AWD 2.5L 4CIL","INFINITI"
2021,"QX60 LUXE 3.5L AUT 5PTAS","INFINITI"
2021,"QX60 SENSORY AUT AWD 3.5L 6CIL ","INFINITI"
2021,"QX80  AUT 5.6L 8CIL 7PAS","INFINITI"
2021,"QX80  AUT 5.6L 8CIL 8PAS","INFINITI"
2021,"R8 PERFOMANCE 5.2 V10 AUT","AUDI"
2021,"RANGE ROVER EVOQUE SE 2.0L 4CIL","LAND ROVER"
2021,"RANGE ROVER SPORT AUTOBIOGRAPHY PHEV 2.0T 4CIL","LAND ROVER"
2021,"RANGE ROVER SPORT HSE DYNAMIC AUT 3.0L 6CIL","LAND ROVER"
2021,"RANGE ROVER SPORT SUPERCHARGED AUT 5.0L 8CIL","LAND ROVER"
2021,"RANGE ROVER VELAR R-DYNAMIC 3.0L 6CIL","LAND ROVER"
2021,"RAV4 ADVENTURE AUT 2.5L 4CIL","TOYOTA"
2021,"RAV4 LE AUT 2.5L 4CIL","TOYOTA"
2021,"RAV4 LIMITED AUT 2.5L 4CIL","TOYOTA"
2021,"RAV4 LIMITED AUT 4CIL HIBRIDO ","TOYOTA"
2021,"RAV4 XLE AUT 2.5L 4CIL","TOYOTA"
2021,"RIFTER ACTIVE STD 1.6L 4CIL DIESEL","PEUGEOT"
2021,"RIFTER ALLURE STD 1.6L 4CIL DIESEL","PEUGEOT"
2021,"RIO EX HB AUT 1.6L 4CIL 5PTAS ","KIA"
2021,"RIO EX HB STD 1.6L 4CIL","KIA"
2021,"RIO EX PACK AUT 1.6L 4CIL 5PTAS","KIA"
2021,"RIO EX PACK HB STD 1.6L 4CIL","KIA"
2021,"RIO EX SEDAN AUT 1.6L 4CIL","KIA"
2021,"RIO L SEDAN AUT 1.6L 4CIL","KIA"
2021,"RIO L SEDAN STD 1.6L 4CIL","KIA"
2021,"RIO LX HB AUT 1.6L 4CIL","KIA"
2021,"RIO LX HB STD 1.6L 4CIL","KIA"
2021,"RIO LX SEDAN AUT 1.6L 4CIL","KIA"
2021,"RIO LX STD SEDAN STD 1.6L 4CIL","KIA"
2021,"RIO S PACK HB STD 1.6L 4CIL","KIA"
2021,"RIO S PACK SEDAN AUT 1.6L 4CIL","KIA"
2021,"RS5 COUPE TFSI TIPTRONIC 3.0L 6CIL ","AUDI"
2021,"RS5 SB TFSI TIPTRONIC 3.0L 6CIL ","AUDI"
2021,"RX8 ELEGANCE AUT 2.0L ","MG"
2021,"S 450 AUT 3.0L 6CIL","MERCEDES BENZ"
2021,"S-CROSS BOOSTERJET AUT 1.4L 4CIL","SUZUKI"
2021,"S60 MOMENTUN AUT 2.0L  4 CIL","VOLVO"
2021,"S60 POLESTAR 4CIL 2.0L AUT AUT PLUG IN HYB","VOLVO"
2021,"S60 RECHARGE PHEV T8 R-DESIGN 4CIL 2.0L AUT","VOLVO"
2021,"SEI 2 ACTIVE CVT 1.5L 4CIL","JAC"
2021,"SEI 2 ACTIVE STD 1.5L 4CIL","JAC"
2021,"SEI 2 ACTIVE STD PLUS 4CIL","JAC"
2021,"SEI 2 CONNECT CVT 1.5L 4CIL","JAC"
2021,"SEI 2 LIMITED AUT 1.5L 4CIL","JAC"
2021,"SEI 2 LIMITED CVT 1.5L 4CIL","JAC"
2021,"SEI 2 LIMITED STD 1.5L 4CIL","JAC"
2021,"SEI 2 SMART CVT 1.5L 4CIL","JAC"
2021,"SEI 2 SMART STD 1.5L 4CIL","JAC"
2021,"SEI 3 ACTIVE CVT 1.6L 4CIL","JAC"
2021,"SEI 3 ACTIVE STD 1.6L 4CIL","JAC"
2021,"SEI 3 CONNECT AUT 1.6L 4CIL","JAC"
2021,"SEI 3 CONNECT STD 1.6L 4CIL","JAC"
2021,"SEI 4 ACTIVE AUT 1.5L 4CIL","JAC"
2021,"SEI 4 COMFORT STD 1.6L 4CIL","JAC"
2021,"SEI 4 CONNECT CVT 1.5L 4CIL","JAC"
2021,"SEI 7 LIMITED AUT 2.0L 4CIL","JAC"
2021,"SEI 7 PRO LIMITED AUT 1.5L 4CIL","JAC"
2021,"SELTOS EX AUT 1.6L 4CIL","KIA"
2021,"SELTOS EX PACK AUT 1.6L 4CIL","KIA"
2021,"SELTOS EX STD 1.6L 4CIL","KIA"
2021,"SELTOS GT-LINE AUT 1.4L 4CIL","KIA"
2021,"SELTOS SX AUT 1.6L 4CIL","KIA"
2021,"SENTRA ADVANCE CVT 2.0L 4CIL","NISSAN"
2021,"SENTRA ADVANCE STD 2.0L 4CIL","NISSAN"
2021,"SENTRA EXCLUSIVE CVT 2.0L 4CIL ","NISSAN"
2021,"SENTRA SENSE CVT 2.0L 4CIL","NISSAN"
2021,"SENTRA SENSE STD 2.0L 4CIL","NISSAN"
2021,"SENTRA SR BITONO CVT 2.0L 4CIL","NISSAN"
2021,"SENTRA SR CVT 2.0L 4CIL","NISSAN"
2021,"SENTRA SR STD 2.0L 4CIL","NISSAN"
2021,"SEQUOIA PLATINUM 5.7L 8CIL","TOYOTA"
2021,"SERIE 8 COUPE M850I XDRIVE V8 4.4L AUT","BMW"
2021,"SIENNA LE AUT 2.0L 4CIL","TOYOTA"
2021,"SIENNA LE AUT 3.5L 6CIL","TOYOTA"
2021,"SIENNA LIMITED AUT 2.5L 4CIL","TOYOTA"
2021,"SIENNA LIMITED AUT 3.5L 6CIL","TOYOTA"
2021,"SIENNA XLE HV AUT 2.5L 4CIL","TOYOTA"
2021,"SIENNA XLE HV AUT 3.5L 6CIL","TOYOTA"
2021,"SIENNA XLE PIEL AUT 3.5L 6CIL","TOYOTA"
2021,"SORENTO EX AUT 2.5L 4CIL","KIA"
2021,"SORENTO EX PACK AUT 2.4L 4CIL","KIA"
2021,"SORENTO LX AUT 2.5L 4CIL","KIA"
2021,"SORENTO SX AUT 2.5L 4CIL","KIA"
2021,"SORENTO SX AUT 2.5L 4CIL","KIA"
2021,"SOUL EX IVT 2.0L 4CIL","KIA"
2021,"SOUL LX AUT 1.6L 4CIL 5PTAS","KIA"
2021,"SOUL LX STD 1.6L 4CIL 5PTAS","KIA"
2021,"SPARK NG ACTIVE STD 1.4L 4CIL 4PTAS","CHEVROLET"
2021,"SPARK NG AUT 1.4L 4CIL 4PTAS","CHEVROLET"
2021,"SPARK NG LT CVT 1.4L 4CIL 5PTAS","CHEVROLET"
2021,"SPARK NG LT STD 1.4L 4CIL 5PTAS","CHEVROLET"
2021,"SPARK NG LTZ C STD 1.4L 4CIL","CHEVROLET"
2021,"SPARK NG LTZ G AUT 1.4L 4CIL","CHEVROLET"
2021,"SPARK NG STD 1.4L 4CIL 4PTAS","CHEVROLET"
2021,"SPORTAGE EX AUT 2.0L 4CIL","KIA"
2021,"SPORTAGE EX PACK AUT 2.4L 4CIL","KIA"
2021,"SPORTAGE LX AUT 2.0L 4CIL ","KIA"
2021,"SPORTAGE SXL AUT 2.4L 4CIL","KIA"
2021,"SQ5 TFSI QUATTRO STR 3.0L 6CIL","AUDI"
2021,"STEPWAY INTENS CVT 1.6L 4CIL","RENAULT"
2021,"STEPWAY INTENS STD 1.6L 4CIL","RENAULT"
2021,"STEPWAY ZEN STD 1.6L 4CIL","RENAULT"
2021,"STINGER GT AUT 3.3L 6CIL","KIA"
2021,"SUBARU SPORT CVT 2.5L 4CIL","SUBARU"
2021,"SUBARU XV LIMITED CVT 2.0L 4CIL","SUBARU"
2021,"SUBARU XV PREMIUM CVT 4CIL","SUBARU"
2021,"SUBURBAN HIGH COUNTRY AUT 6.2L 8CIL ","CHEVROLET"
2021,"SUBURBAN LT AUT 5.3L 8CIL ","CHEVROLET"
2021,"SUBURBAN RST AUT 5.3L 8CIL ","CHEVROLET"
2021,"SUPRA COUPE AUT 3.0L 6CIL ","TOYOTA"
2021,"SWIFT BOOSTERJET AUT 1.0L 3CIL","SUZUKI"
2021,"SWIFT BOOSTERJET STD 1.0L 3CIL","SUZUKI"
2021,"SWIFT GLS CVT 1.2L 4CIL","SUZUKI"
2021,"SWIFT GLS STD 1.2L 4CIL 5PTAS","SUZUKI"
2021,"SWIFT GLX CVT 1.2L 4CIL","SUZUKI"
2021,"SWIFT GLX STD 1.2L 4CIL","SUZUKI"
2021,"SWIFT SPORT BOOSTERJET AUT 1.4L 4CIL","SUZUKI"
2021,"SWIFT SPORT BOOSTERJET STD 1.4L 4CIL","SUZUKI"
2021,"SX4 S-CROSS GLX AUT 1.4L 4CIL","SUZUKI"
2021,"T-CROSS COMFORTLINE AUT 1.6L 4CIL","VOLKSWAGEN"
2021,"T-CROSS HIGHLINE TIPTRONIC 1.6L 4CIL","VOLKSWAGEN"
2021,"T-CROSS TRENDLINE AUT 1.6L 4CIL","VOLKSWAGEN"
2021,"T-CROSS TRENDLINE STD 1.6L 4CIL","VOLKSWAGEN"
2021,"TAHOE HIGH COUNTRY AUT 6.2L 8CIL","CHEVROLET"
2021,"TAHOE LS AUT 5.3L 8CIL","CHEVROLET"
2021,"TAHOE LT AUT 5.3L 8CIL ","CHEVROLET"
2021,"TAHOE RST PIEL AUT 5.3L 8CIL","CHEVROLET"
2021,"TAOS COMFORTLINE TIPTRONIC 1.4L 4CIL","VOLKSWAGEN"
2021,"TAOS HIGHLINE TIPTRONIC 1.4L 4CIL","VOLKSWAGEN"
2021,"TAOS TRENDLINE TIPTRONIC 1.4L 4CIL","VOLKSWAGEN"
2021,"TARRACO FR DSG 1.4L 4CIL","SEAT"
2021,"TARRACO STYLE DSG 1.4L 4CIL 7PASJ","SEAT"
2021,"TAYCAN 4S","PORSCHE"
2021,"TERAMONT COMFORTLINE TIPTRONIC 3.6L 6CIL","VOLKSWAGEN"
2021,"TERAMONT CROSS SPORT R-LINE TIPTRONIC 3.6L 6CIL","VOLKSWAGEN"
2021,"TERAMONT HIGHLINE TIPTRONIC 3.6L 6CIL","VOLKSWAGEN"
2021,"TERAMONT TRENDLINE TIPTRONIC 2.0L 4CIL","VOLKSWAGEN"
2021,"TERRAIN DENALI AUT 2.0L 4CIL","GMC"
2021,"TERRAIN SLT AUT 2.0L 4CIL","GMC"
2021,"TIGUAN COMFORTLINE DSG 1.4L 4CIL 5PASJ","VOLKSWAGEN"
2021,"TIGUAN COMFORTLINE DSG 1.4L 4CIL 7PASJ","VOLKSWAGEN"
2021,"TIGUAN HIGHLINE DSG 2.0L 4CIL","VOLKSWAGEN"
2021,"TIGUAN R-LINE DSG 1.4L 4CIL","VOLKSWAGEN"
2021,"TIGUAN TRENDLINE PLUS DSG 1.4L 4CIL","VOLKSWAGEN"
2021,"TRACKER LS AUT 1.2L 3CIL","CHEVROLET"
2021,"TRACKER LS STD 1.2L 3CIL","CHEVROLET"
2021,"TRACKER LT AUT 1.2L 3CIL","CHEVROLET"
2021,"TRACKER PREMIER AUT 1.2L 3CIL","CHEVROLET"
2021,"TRANSPORTER STD 4CIL 8 PASAJ","VOLKSWAGEN"
2021,"TRAVERSE LT 3.6L 6 CIL  AUT 8 PASAJEROS","CHEVROLET"
2021,"TRAVERSE LT 3.6L 6 CIL AUT 7 PASAJEROS","CHEVROLET"
2021,"TROPHY DCT 2.0L 4CIL","MG"
2021,"TT RS COUPE STRONIC QUATTRO 2.5T 5CIL","AUDI"
2021,"TTS COUPE QUATTRO S TRONIC 2.0L 4 CIL","AUDI"
2021,"TUCSON GLS AUT 2.0L 4CIL","HYUNDAI"
2021,"TUCSON GLS PREMIUM AUT 2.0L 4CIL","HYUNDAI"
2021,"TUCSON LIMITED AUT 2.4L 4CIL","HYUNDAI"
2021,"TUCSON LIMITED TECH AUT 2.4L 4CIL","HYUNDAI"
2021,"V-DRIVE STD 1.6L 4CIL","NISSAN"
2021,"VENTO COMFORTLINE PLUS 1.6L 105HP TIP","VOLKSWAGEN"
2021,"VENTO COMFORTLINE PLUS STD 1.6L 4CIL","VOLKSWAGEN"
2021,"VENTO HIGHLINE STD 1.6L 4CIL ","VOLKSWAGEN"
2021,"VENTO STARLINE AUT 1.6L 4CIL","VOLKSWAGEN"
2021,"VENTO STARTLINE  STD 1.6L 4CIL 105HP","VOLKSWAGEN"
2021,"VERSA ADVANCE CVT 1.6L 4CIL","NISSAN"
2021,"VERSA ADVANCE STD 1.6L 4CIL","NISSAN"
2021,"VERSA EXCLUSIVE CVT 4CIL","NISSAN"
2021,"VERSA PLATINUM CVT 1.6L 4CIL","NISSAN"
2021,"VERSA SENSE CVT 1.6L 4CIL","NISSAN"
2021,"VERSA SENSE STD 1.6L 4CIL","NISSAN"
2021,"VIRTUS COMFORTLINE STD 1.6L 4CIL","VOLKSWAGEN"
2021,"VIRTUS STD 1.6L 4CIL","VOLKSWAGEN"
2021,"VIRTUS TRIPTONIC 1.6L 4CIL","VOLKSWAGEN"
2021,"VITARA BOOSTERJET ALL GRIP AUT 1.4 4CIL","SUZUKI"
2021,"VITARA BOOSTERJET AUT 1.4L 4CIL","SUZUKI"
2021,"VITARA BOOSTERJET STD 1.4L 4CIL","SUZUKI"
2021,"VITARA GLS AUT 1.6L 4CIL","SUZUKI"
2021,"VITARA GLS STD 1.6L 4CIL","SUZUKI"
2021,"VITARA GLX AUT 1.6L 4CIL","SUZUKI"
2021,"WRANGLER UNLIMITED RUBICON ETORQUE AUT 3.6L 6CIL","JEEP"
2021,"WRX STD 2.0L 4CIL","SUBARU"
2021,"X-TRAIL ADVANCE 2 ROW AUT 2.5L 4CIL","NISSAN"
2021,"X-TRAIL ADVANCE 3 ROW AUT 2.5L 4CIL","NISSAN"
2021,"X-TRAIL EXCLUSIVE 2 ROW AUT 2.5L 4CIL","NISSAN"
2021,"X-TRAIL EXCLUSIVE 3 ROW AUT 2.5L 4CIL","NISSAN"
2021,"X-TRAIL HIBRIDA CVT 2.0L 4CIL","NISSAN"
2021,"X-TRAIL SENSE 2 ROW AUT 2.5L 4CIL","NISSAN"
2021,"X-TRAIL SENSE 3 ROW AUT 2.5L 4CIL","NISSAN"
2021,"X1 SDRIVE 18I AUT 3CIL","BMW"
2021,"X1 SDRIVE 20I  X LINE AUT 2.0L 4CIL","BMW"
2021,"X2 SDRIVE 18I AUT 1.5L 3CIL","BMW"
2021,"X2 SDRIVE 20I M SPORT AUT","BMW"
2021,"X3 M COMPETITION AUT 3.0L 6CIL","BMW"
2021,"X3 M40I AUT 3.0L 6CIL","BMW"
2021,"X3 SDRIVE 20I AUT 2.0L 4CIL","BMW"
2021,"X3 XDRIVE 30E AUT HIBRIDO","BMW"
2021,"X3 XDRIVE 30I AUT ","BMW"
2021,"X30 ELITE STD 1.5L 4CIL","BAIC"
2021,"X4 M AUT 3.0L 6CIL","BMW"
2021,"X4 M COMPETITION AUT 3.0L 6CIL","BMW"
2021,"X4 M40I AUT 3.0L 6CIL","BMW"
2021,"X4 XDRIVE 30I AUT 4CIL","BMW"
2021,"X5 M COMPETITION AUT 4.4L 8CIL","BMW"
2021,"X5 XDRIVE 40I AUT 3.0L 6CIL","BMW"
2021,"X5 XDRIVE 40IA PROTECTION","BMW"
2021,"X5 XDRIVE 45E AUT 6CIL HIBRIDO","BMW"
2021,"X5 XDRIVE M50I  AUT 4.4L 8CIL","BMW"
2021,"X6 M COMPETITION AUT","BMW"
2021,"X6 M COMPETITION AUT 8CIL","BMW"
2021,"X6 M50IA AUT 8CIL","BMW"
2021,"X6 XDRIVE 40I M SPORT AUT","BMW"
2021,"X7 M50I AUT 5.0L 8CIL","BMW"
2021,"XC40 INSCRIPTION T4 AUT FWD 2.0L 4CIL","VOLVO"
2021,"XC40 MOMENTUM T4 AUT AWD 2.0L 4CIL","VOLVO"
2021,"XC40 MOMENTUM T5 AUT AWD 2.0L 4CIL","VOLVO"
2021,"XC40 R-DESING EXPRESSION AUT 3CIL HYBRID","VOLVO"
2021,"XC40 R-DESING T5 AUT AWD 2.0L 4CIL","VOLVO"
2021,"XC40 T5 PLUG-IN AUT 3CIL HYBRID","VOLVO"
2021,"XC60 INSCRIPTION T6 AUT AWD 2.0L 4CIL","VOLVO"
2021,"XC60 MOMENTUM T5 AUT AWD 2.0L 4CIL","VOLVO"
2021,"XC60 R-DESING T8 AUT AWD 2.0L 4CIL HYBRID","VOLVO"
2021,"XC90 INSCRIPTION T8 AUT 2.0L 4CIL","VOLVO"
2021,"XC90 MOMENTUM T6 AUT AWD 4CIL 7 PASJ","VOLVO"
2021,"XC90 MOMENTUM T8 AUT AWD 4CIL 7 PASJ","VOLVO"
2021,"XT5 F SPORT AUT 3.6L 6CIL 4X4","CADILLAC"
2021,"XTRAIL ADVANCE 3FILAS AUT 2.5L 4CIL","NISSAN"
2021,"YARIS CORE CVT 1.5L 4CIL","TOYOTA"
2021,"YARIS S HB CVT 1.5L 4CIL","TOYOTA"
2021,"YARIS S SEDAN CVT 4CIL ","TOYOTA"
2021,"YARIS S SEDAN STD 4CIL","TOYOTA"
2021,"YUKON DENALI AUT 6.2L 8CIL","GMC"
2021,"YUKON DENALI XL AUT 6.2L 8CIL","GMC"
2021,"Z4 M40I AUT ","BMW"
2021,"Z4 SDRIVE 20IA AUT 4CIL","BMW"
2021,"ZS EXCITE AUT 1.5L 4CIL","MG"
2021,"ZS EXCITE STD 1.5L 4CIL","MG"
2021,"ZS STYLE AUT 1.5L 4CIL","MG"
2021,"ZS STYLE STD 1.5L 4CIL","MG"
2022,"118I AUT 1.5L 3CIL","BMW"
2022,"128TI AUT 2.0L 4CIL ","BMW"
2022,"2008 ACTIVE PURETECH AUT 1.2L  3CIL","PEUGEOT"
2022,"2008 ACTIVE PURETECH STD 1.2L 3CIL","PEUGEOT"
2022,"2008 ACTIVE STD 1.2L 3CIL","PEUGEOT"
2022,"2008 ACTIVE STD 1.2L 4CIL","PEUGEOT"
2022,"2008 ACTIVE STD 1.2L 4CIL","PEUGEOT"
2022,"2008 ALLURE PACK PURETECH AUT 1.2L  3CIL","PEUGEOT"
2022,"2008 ALLURE PURETECH AUT 1.2L  3CIL","PEUGEOT"
2022,"2008 ALLURE PURETECH AUT 1.2L 3CIL","PEUGEOT"
2022,"2008 GT LINE  AUT 1.2L 3CIL","PEUGEOT"
2022,"2008 GT PURETECH ADAS  AUT 1.2L  3CIL","PEUGEOT"
2022,"2008 GT PURETECH AUT 1.2L  3CIL","PEUGEOT"
2022,"2008 GT PURETECH AUT 3CIL","PEUGEOT"
2022,"208 ACTIVE PURETECH STD 1.2L 3CIL","PEUGEOT"
2022,"208 ALLURE PURETECH AUT 1.2 3CIL","PEUGEOT"
2022,"208 GT PURETECH AUT 1.2 3CIL","PEUGEOT"
2022,"220i GRAN COUPE M SPORT AUT 2.0L 4CIL","BMW"
2022,"220i Gran Coupe AUT 2.0L 4CIL","BMW"
2022,"3008 ACTIVE AUT 1.6L 4CIL","PEUGEOT"
2022,"3008 ALLURE PACK AUT 1.6L 4CIL","PEUGEOT"
2022,"3008 GT AUT 1.6L 4CIL","PEUGEOT"
2022,"3008 GT AUT 2.0L 4CIL DIESEL","PEUGEOT"
2022,"301 ACTIVE STD 1.6L 4CIL","PEUGEOT"
2022,"301 ALLURE AUT 1.6 4CIL","PEUGEOT"
2022,"301 ALLURE HDI STD 1.6L 4CIL","PEUGEOT"
2022,"320I M SPORT SHADOW AUT 2.0L 4CIL","BMW"
2022,"330E SPORT LINE AUT 2.0L 4CIL HIBRIDO","BMW"
2022,"330I M SPORT SHADOW AUT 2.0L 4CIL","BMW"
2022,"330I SPORT LINE AUT 2.0L 4CIL","BMW"
2022,"430I COUPE AUT 2.0L 4CIL","BMW"
2022,"430I GRAN COUPE AUT 2.0L 4CIL","BMW"
2022,"430i CONVERTIBLE  AUT 2.0L 4CIL","BMW"
2022,"5008 ALLURE PACK AUT 1.6L 4CIL","PEUGEOT"
2022,"5008 GT LINE AUT 1.6L  4CIL","PEUGEOT"
2022,"5008 GT LINE AUT 4CIL DIESEL","PEUGEOT"
2022,"530E PHEV AUT 2.0L 4CIL","BMW"
2022,"530I AUT 2.0L 4CIL","BMW"
2022,"718 BOXSTER 25 ANIV  4.0L","PORSCHE"
2022,"718 BOXSTER GTS 4.0L","PORSCHE"
2022,"718 BOXSTER T  DTC 2.0L ","PORSCHE"
2022,"718 CAYMAN GT4 AUT 4.0L","PORSCHE"
2022,"718 CAYMAN GTS 4.0L","PORSCHE"
2022,"718 CAYMAN T DCT 2.0L ","PORSCHE"
2022,"718 SPYDER 4CIL ","PORSCHE"
2022,"911 CARRERA 3.0L 6CIL 2PTAS ","PORSCHE"
2022,"911 CARRERA GTS AUT 3.0L ","PORSCHE"
2022,"A1 SB 30 TFSI S TRONIC 1.0T 4CIL","AUDI"
2022,"A1 SB EGO 35 TFSI 1.5L 4CIL","AUDI"
2022,"A1 SB S LINE 40 TFSI 2.0L 4CIL","AUDI"
2022,"A1 SB URBAN 30 TFSI  1.0L 3CIL","AUDI"
2022,"A1 SB URBAN 30 TFSI 1.0L 3CIL","AUDI"
2022,"A3 DYNAMIC 35 TFSI 1.4L 4CIL 4PTAS","AUDI"
2022,"A3 S LINE 40 TFSI 2.0L 4CIL 4PTAS","AUDI"
2022,"A3 SELECT 35 TFSI 1.4L 4CIL 4PTAS","AUDI"
2022,"A3 SELECT 40 TFSI 2.0L 4CIL 4PTAS","AUDI"
2022,"A4 DINAMIC 40 TFSI 2.0 AUT","AUDI"
2022,"A4 S LINE 40 TFSI 2.0 AUT","AUDI"
2022,"A4 S4 TFSI TRIPTONIC 3.0L 6CIL QUATTRO","AUDI"
2022,"A4 SELECT 40 TFSI 2.0 AUT","AUDI"
2022,"A5 COUPE  RS 5 AUT","AUDI"
2022,"A5 COUPE S LINE 40 TFSI 2.0 AUT","AUDI"
2022,"A5 COUPE S LINE 40 TFSI 2.0 AUT 4WD","AUDI"
2022,"A5 COUPE S LINE 45 TFSI AUT 2.0L 4CIL ","AUDI"
2022,"A5 COUPE S5 3.0 AUT","AUDI"
2022,"A5 COUPE SELECT 40 TFSI 2.0 AUT","AUDI"
2022,"A5 SPORTBACK  RS 5 AUT","AUDI"
2022,"A5 SPORTBACK ELITE 45 TFSI 2.0 AUT","AUDI"
2022,"A5 SPORTBACK S LINE 40 TFSI 2.0 AUT","AUDI"
2022,"A5 SPORTBACK S LINE 40 TFSI 2.0 AUT 4WD","AUDI"
2022,"A5 SPORTBACK S LINE 45 TFSI 2.0 AUT","AUDI"
2022,"A5 SPORTBACK S5 3.0 AUT","AUDI"
2022,"A5 SPORTBACK SELECT 40 TFSI 2.0 AUT","AUDI"
2022,"A6 ELITE 45 TFSI S TRONIC 2.0L  4CIL ","AUDI"
2022,"A6 S LINE 45 TFSI S TRONIC 2.0L 4CIL","AUDI"
2022,"A6 S LINE 55 TFSI S TRONIC 3.0L V6","AUDI"
2022,"A6 S6 TFSI AUT 2.9L V6 ","AUDI"
2022,"A6 SELECT 40 TFSI S TRONIC 2.0L 4CIL","AUDI"
2022,"A7 SPORTBACK  S7 2.9 AUT","AUDI"
2022,"A7 SPORTBACK ELITE 45 TFSI 2.0 AUT","AUDI"
2022,"A7 SPORTBACK RS7 4.0 AUT","AUDI"
2022,"A7 SPORTBACK S LINE 45 TFSI 2.0 AUT","AUDI"
2022,"A7 SPORTBACK S LINE 55 TFSI 3.0 AUT","AUDI"
2022,"ACADIA AT4 AUT 3.6L 6CIL","GMC"
2022,"ACADIA BLACK EDITION AUT 3.6L 6CIL","GMC"
2022,"ACADIA DENALI E AUT 3.6L 6CIL","GMC"
2022,"ACCENT GL 1.6 AUT","HYUNDAI"
2022,"ACCENT GL MID AUT 1.6L 4CIL","HYUNDAI"
2022,"ACCENT GL MID STD 1.6L 4CIL","HYUNDAI"
2022,"ACCENT GL MID STD 1.6L 4CIL 4PTAS","HYUNDAI"
2022,"ACCENT GL STD 1.6 4CIL 5PTAS","HYUNDAI"
2022,"ACCENT GLS AUT 1.6L 4CIL 4PTAS","HYUNDAI"
2022,"ACCENT GLS AUT 1.6L 4CIL 5PTAS","HYUNDAI"
2022,"ACCENT HB GL 1.6 AUT","HYUNDAI"
2022,"ACCORD SPORT PLUS CVT AUT 1.5L 4CIL","HONDA"
2022,"ACCORD TOURING AUT 2.0L 4CIL","HONDA"
2022,"ACURA MDX ADVANCE  3.5L 6CIL","ACURA"
2022,"ACURA MDX TIPE-S AUT 3.0L 6CIL","ACURA"
2022,"ACURA RDX A-SPECH AUT. 2.0L 4CIL","ACURA"
2022,"ACURA RDX ADVANCE AUT 2.0L 4CIL","ACURA"
2022,"ACURA TLX TYPE S AUT 3.0L 6CIL","ACURA"
2022,"ALSVIN 5 AUT","BAIC"
2022,"ALSVIN 5 STD","BAIC"
2022,"ALSVIN AUT 1.4L 4CIL","CHANGAN"
2022,"ALSVIN STD 1.4L 4CIL","CHANGAN"
2022,"ALTIMA ADVANCE CVT 2.5L 4CIL","NISSAN"
2022,"ALTIMA SR TURBO CVT 2.0L 4CIL","NISSAN"
2022,"AMG CLS 53 4MATIC AUT 3.0L ","MERCEDES BENZ"
2022,"ARGO DRIVE 1.3 TM","FIAT"
2022,"ARGO DRIVE PLUS 1.3 TM","FIAT"
2022,"ARGO HGT AUT 1.8L 4CIL","FIAT"
2022,"ARGO TREKKING 1.3 TM","FIAT"
2022,"ARGO TREKKING AUT 1.8L 4CIL","FIAT"
2022,"ARGO TREKKING STD 1.3L 4CIL","FIAT"
2022,"ARONA REFERENCE TIP 1.6L 4CIL","SEAT"
2022,"ARONA STYLE TIP 1.6L 4CIL","SEAT"
2022,"ARONA XPERIENCE TIP 1.6L 4CIL","SEAT"
2022,"ATECA CUPRA DSG 2.0L 4CIL","SEAT"
